who	who	WP	O	630	633	 	3000315
has	have	VBZ	O	634	637	 	3000315
enlighted	enlighted	VBN	O	638	647	 	3000315
me	me	PRP	O	648	650	 	3000315
!!!.	!!!.	:	O	650	654		3000315
Time	time	NN	O	655	659	 	3000315
for	for	IN	O	660	663	 	3000315
the	the	DT	O	664	667	 	3000315
government	government	NN	O	668	678	 	3000315
to	to	TO	O	679	681	 	3000315
look	look	VB	O	682	686	 	3000315
into	into	IN	O	687	691	 	3000315
this	this	DT	O	692	696	 	3000315
drug	drug	NN	O	697	701	 	3000315
.	.	.	O	701	702		3000315
Don	don	NN	O	703	706	 	3000315
'	'	''	O	706	707		3000315
t	t	NN	O	707	708		3000315
you	you	PRP	O	709	712	 	3000315
think	think	VBP	O	713	718	 	3000315
it	it	PRP	O	719	721	 	3000315
is	be	VBZ	O	722	724	 	3000315
interesting	interest	VBG	O	725	736	 	3000315
that	that	IN	O	737	741	 	3000315
the	the	DT	O	742	745	 	3000315
medical	medical	JJ	O	746	753	 	3000315
field	field	NN	O	754	759	 	3000315
has	have	VBZ	O	760	763	 	3000315
recommended	recommend	VBN	O	764	775	 	3000315
that	that	IN	O	776	780	 	3000315
your	your	PRP$	O	781	785	 	3000315
cholesterol	cholesterol	NN	O	786	797	 	3000315
should	should	MD	O	798	804	 	3000315
now	now	RB	O	805	808	 	3000315
be	be	VB	O	809	811	 	3000315
170	170	CD	O	812	815	 	3000315
when	when	WRB	O	816	820	 	3000315
just	just	RB	O	821	825	 	3000315
a	a	DT	O	826	827	 	3000315
few	few	JJ	O	828	831	 	3000315
years	year	NNS	O	832	837	 	3000315
ago	ago	RB	O	838	841	 	3000315
200	200	CD	O	842	845	 	3000315
was	be	VBD	O	846	849	 	3000315
good	good	JJ	O	850	854	 	3000315
enough	enough	RB	O	855	861	 	3000315
??!!	??!!	.	O	861	865		3000315
Sounds	sound	NNS	O	866	872	 	3000315
as	a	IN	O	873	875	 	3000315
though	though	IN	O	876	882	 	3000315
the	the	DT	O	883	886	 	3000315
pharmaceuticals	pharmaceutical	NNS	O	887	902	 	3000315
companies	company	NNS	O	903	912	 	3000315
need	need	VBP	O	913	917	 	3000315
to	to	TO	O	918	920	 	3000315
sell	sell	VB	O	921	925	 	3000315
more	more	JJR	O	926	930	 	3000315
statins	statin	NNS	O	931	938	 	3000315
.	.	.	O	938	939		3000315

Took	take	VBD	O	0	4		3000606
for	for	IN	O	5	8	 	3000606
5	5	CD	O	9	10	 	3000606
years	year	NNS	O	11	16	 	3000606
and	and	CC	O	17	20	 	3000606
thought	think	VBD	O	21	28	 	3000606
foot	foot	NN	B-DIS	29	33	 	3000606
pain	pain	NN	I-DIS	34	38	 	3000606
was	be	VBD	O	39	42	 	3000606
from	from	IN	O	43	47	 	3000606
bunion	bunion	NN	B-DIS	48	54	 	3000606
and	and	CC	O	55	58	 	3000606
hammer	hammer	NN	B-DIS	59	65	 	3000606
toe	toe	NN	I-DIS	66	69	 	3000606
until	until	IN	O	70	75	 	3000606
I	i	PRP	O	76	77	 	3000606
started	start	VBD	O	78	85	 	3000606
to	to	TO	O	86	88	 	3000606
review	review	VB	O	89	95	 	3000606
side	side	NN	O	96	100	 	3000606
effects	effect	NNS	O	101	108	 	3000606
.	.	.	O	108	109		3000606
Severe	severe	JJ	B-DIS	110	116	 	3000606
neuropathy	neuropathy	NN	I-DIS	117	127	 	3000606
,	,	,	O	127	128		3000606
sensation	sensation	NN	B-DIS	129	138	 	3000606
of	of	IN	I-DIS	139	141	 	3000606
cold	cold	JJ	I-DIS	142	146	 	3000606
toes	toe	NNS	I-DIS	147	151	 	3000606
when	when	WRB	O	152	156	 	3000606
they	they	PRP	O	157	161	 	3000606
were	be	VBD	O	162	166	 	3000606
indeed	indeed	RB	O	167	173	 	3000606
warm	warm	JJ	O	174	178	 	3000606
and	and	CC	O	179	182	 	3000606
at	at	IN	O	183	185	 	3000606
times	time	NNS	O	186	191	 	3000606
I	i	PRP	O	192	193	 	3000606
had	have	VBD	O	194	197	 	3000606
severe	severe	JJ	B-DIS	198	204	 	3000606
burning	burning	NN	I-DIS	205	212	 	3000606
of	of	IN	I-DIS	213	215	 	3000606
the	the	DT	I-DIS	216	219	 	3000606
feet	foot	NN	I-DIS	220	224	 	3000606
,	,	,	O	224	225		3000606
leg	leg	NN	B-DIS	226	229	 	3000606
cramps	cramp	NNS	I-DIS	230	236	 	3000606
,.	,.	:	O	236	238		3000606
It	it	PRP	O	239	241	 	3000606
may	may	MD	O	242	245	 	3000606
have	have	VB	O	246	250	 	3000606
done	do	VBN	O	251	255	 	3000606
an	an	DT	O	256	258	 	3000606
excellent	excellent	NN	O	259	268	 	3000606
job	job	NN	O	269	272	 	3000606
of	of	IN	O	273	275	 	3000606
reducing	reduce	VBG	O	276	284	 	3000606
cholesterol	cholesterol	NN	O	285	296	 	3000606
,	,	,	O	296	297		3000606
but	but	CC	O	298	301	 	3000606
it	it	PRP	O	302	304	 	3000606
is	be	VBZ	O	305	307	 	3000606
important	important	JJ	O	308	317	 	3000606
to	to	TO	O	318	320	 	3000606
have	have	VB	O	321	325	 	3000606
quality	quality	NN	O	326	333	 	3000606
of	of	IN	O	334	336	 	3000606
life	life	NN	O	337	341	 	3000606
and	and	CC	O	342	345	 	3000606
I	i	PRP	O	346	347	 	3000606
did	do	VBD	O	348	351	 	3000606
not	not	RB	O	352	355	 	3000606
have	have	VB	O	356	360	 	3000606
that	that	IN	O	361	365	 	3000606
anymore	anymore	JJR	O	366	373	 	3000606
.	.	.	O	373	374		3000606
I	i	PRP	O	375	376	 	3000606
WOULD	would	MD	O	377	382	 	3000606
NEVER	never	RB	O	383	388	 	3000606
TAKE	take	VB	O	389	393	 	3000606
LIPITOR	lipitor	NN	B-DRUG	394	401	 	3000606
(	(	:	O	402	403	 	3000606
or	or	CC	O	403	405		3000606
any	any	DT	O	406	409	 	3000606
statin	statin	NN	O	410	416	 	3000606
)	)	:	O	416	417		3000606
AGAIN	again	RB	O	418	423	 	3000606
!!!!!.	!!!!!.	.	O	423	429		3000606

Gradual	gradual	JJ	O	0	7		3000270
numbing	numbing	NN	O	8	15	 	3000270
of	of	IN	O	16	18	 	3000270
the	the	DT	O	19	22	 	3000270
of	of	IN	O	24	26	  	3000270
the	the	DT	O	27	30	 	3000270
feet	foot	NN	O	31	35	 	3000270
over	over	IN	O	36	40	 	3000270
a	a	DT	O	41	42	 	3000270
period	period	NN	O	43	49	 	3000270
of	of	IN	O	50	52	 	3000270
a	a	DT	O	53	54	 	3000270
year	year	NN	O	55	59	 	3000270
.	.	.	O	59	60		3000270
Started	start	VBN	O	61	68	 	3000270
on	on	IN	O	69	71	 	3000270
Zocor	zocor	NN	O	72	77	 	3000270
and	and	CC	O	78	81	 	3000270
Insurance	insurance	NN	O	82	91	 	3000270
recommended	recommend	VBD	O	92	103	 	3000270
switch	switch	NN	O	104	110	 	3000270
to	to	TO	I-DRUG	111	113	 	3000270
Lipitor	lipitor	NN	O	114	121	 	3000270
and	and	CC	O	122	125	 	3000270
had	have	VBD	O	126	129	 	3000270
gradual	gradual	JJ	O	130	137	 	3000270
side	side	NN	O	138	142	 	3000270
effects	effect	NNS	O	143	150	 	3000270
.	.	.	O	150	151		3000270
I	i	PRP	O	152	153	 	3000270
'	'	''	O	153	154		3000270
m	m	NN	O	154	155		3000270
back	back	RB	B-DRUG	156	160	 	3000270
on	on	IN	O	161	163	 	3000270
Zocor	zocor	NN	O	164	169	 	3000270
and	and	CC	O	170	173	 	3000270
doing	do	VBG	O	174	179	 	3000270
much	much	RB	O	180	184	 	3000270
better	good	JJR	O	185	191	 	3000270
after	after	IN	O	192	197	 	3000270
a	a	DT	O	198	199	 	3000270
week	week	NN	O	200	204	 	3000270
.	.	.	O	204	205		3000270
I	i	PRP	O	206	207	 	3000270
would	would	MD	O	208	213	 	3000270
not	not	RB	O	214	217	 	3000270
recommend	recommend	VB	O	218	227	 	3000270
Lipitor	lipitor	NN	O	228	235	 	3000270
.	.	.	O	235	236		3000270

I	i	PRP	O	0	1		3001163
recommend	recommend	VBP	O	2	11	 	3001163
Lipitor	lipitor	NN	B-DRUG	12	19	 	3001163
and	and	CC	O	20	23	 	3001163
it	it	PRP	O	24	26	 	3001163
has	have	VBZ	O	27	30	 	3001163
worked	work	VBN	O	31	37	 	3001163
well	well	RB	O	38	42	 	3001163
for	for	IN	O	43	46	 	3001163
me	me	PRP	O	47	49	 	3001163
for	for	IN	O	50	53	 	3001163
over	over	IN	O	54	58	 	3001163
15	15	CD	O	59	61	 	3001163
years	year	NNS	O	62	67	 	3001163
.	.	.	O	67	68		3001163

frequent	frequent	NN	O	0	8		3000125
heartburn	heartburn	NN	B-DIS	9	18	 	3000125
.	.	.	O	18	19		3000125
take	take	NN	O	20	24	 	3000125
it	it	PRP	O	25	27	 	3000125
once	once	RB	O	28	32	 	3000125
a	a	DT	O	33	34	 	3000125
day	day	NN	O	35	38	 	3000125
and	and	CC	O	39	42	 	3000125
it	it	PRP	O	43	45	 	3000125
works	work	VBZ	O	46	51	 	3000125
very	very	RB	O	52	56	 	3000125
well	well	RB	O	57	61	 	3000125
on	on	IN	O	62	64	 	3000125
the	the	DT	O	65	68	 	3000125
pain	pain	NN	B-DIS	69	73	 	3000125
.	.	.	O	73	74		3000125

I	i	PRP	O	0	1		3000946
am	be	VBP	O	2	4	 	3000946
51	51	CD	O	5	7	 	3000946
years	year	NNS	O	8	13	 	3000946
and	and	CC	O	14	17	 	3000946
have	have	VBP	O	18	22	 	3000946
had	have	VBN	O	23	26	 	3000946
acne	acne	NN	B-DIS	27	31	 	3000946
breakouts	breakout	NNS	I-DIS	32	41	 	3000946
on	on	IN	I-DIS	42	44	 	3000946
my	my	PRP$	I-DIS	45	47	 	3000946
face	face	NN	I-DIS	48	52	 	3000946
and	and	CC	I-DIS	53	56	 	3000946
neck	neck	NN	I-DIS	57	61	 	3000946
.	.	.	O	61	62		3000946
SEVERE	severe	JJ	B-DIS	63	69	 	3000946
leg	leg	NN	I-DIS	70	73	 	3000946
and	and	CC	I-DIS	74	77	 	3000946
foot	foot	NN	I-DIS	78	82	 	3000946
pains	pain	NNS	I-DIS	83	88	 	3000946
,	,	,	O	88	89		3000946
depression	depression	NN	B-DIS	90	100	 	3000946
,	,	,	O	100	101		3000946
balance	balance	NN	B-DIS	102	109	 	3000946
and	and	CC	I-DIS	110	113	 	3000946
memory	memory	NN	I-DIS	114	120	 	3000946
problems	problem	NNS	I-DIS	121	129	 	3000946
.	.	.	O	129	130		3000946
Feel	feel	NN	B-DIS	131	135	 	3000946
as	a	IN	I-DIS	136	138	 	3000946
if	if	IN	I-DIS	139	141	 	3000946
I	i	PRP	I-DIS	142	143	 	3000946
was	be	VBD	I-DIS	144	147	 	3000946
90	90	CD	I-DIS	148	150	 	3000946
years	year	NNS	I-DIS	151	156	 	3000946
old	old	JJ	I-DIS	157	160	 	3000946
.	.	.	O	160	161		3000946
Pain	pain	NN	B-DIS	162	166	 	3000946
first	first	RB	I-DIS	167	172	 	3000946
thing	thing	VBG	I-DIS	173	178	 	3000946
in	in	IN	I-DIS	179	181	 	3000946
the	the	DT	I-DIS	182	185	 	3000946
morning	morning	NN	I-DIS	186	193	 	3000946
trying	try	VBG	I-DIS	194	200	 	3000946
to	to	TO	I-DIS	201	203	 	3000946
walk	walk	VB	I-DIS	204	208	 	3000946
improves	improves	NNS	O	209	217	 	3000946
as	a	IN	O	218	220	 	3000946
day	day	NN	O	221	224	 	3000946
wears	wear	NNS	O	225	230	 	3000946
on	on	IN	O	231	233	 	3000946
.	.	.	O	233	234		3000946
Several	several	JJ	O	235	242	 	3000946
x	x	NN	O	243	244	 	3000946
-	-	:	O	244	245		3000946
rays	ray	NNS	O	245	249		3000946
,	,	,	O	249	250		3000946
MRI	mri	VBP	O	251	254	 	3000946
'	'	''	O	254	255		3000946
s	s	NNS	O	255	256		3000946
,	,	,	O	256	257		3000946
cat	cat	IN	O	258	261	 	3000946
scans	scan	NNS	O	262	267	 	3000946
.	.	.	O	267	268		3000946
R	r	NN	O	269	270	 	3000946
/	/	:	O	270	271		3000946
O	o	NN	O	271	272		3000946
MS	m	NNS	B-DIS	273	275	 	3000946
.	.	.	O	275	276		3000946
I	i	PRP	O	277	278	 	3000946
quit	quit	VBP	O	279	283	 	3000946
taking	take	VBG	O	284	290	 	3000946
four	four	CD	O	291	295	 	3000946
days	day	NNS	O	296	300	 	3000946
ago	ago	RB	O	301	304	 	3000946
and	and	CC	O	305	308	 	3000946
already	already	RB	O	309	316	 	3000946
feel	feel	VBP	O	317	321	 	3000946
better	well	RBR	O	322	328	 	3000946
.	.	.	O	328	329		3000946
Next	next	JJ	O	330	334	 	3000946
dr	dr	NN	O	335	337	 	3000946
'	'	''	O	337	338		3000946
s	s	NNS	O	338	339		3000946
appt	appt	VBP	O	340	344	 	3000946
next	next	JJ	O	345	349	 	3000946
week	week	NN	O	350	354	 	3000946
and	and	CC	O	355	358	 	3000946
I	i	PRP	O	359	360	 	3000946
will	will	MD	O	361	365	 	3000946
inform	inform	VB	O	366	372	 	3000946
Dr	dr	NN	O	373	375	 	3000946
I	i	PRP	O	376	377	 	3000946
WILL	will	MD	O	378	382	 	3000946
NOT	not	RB	O	383	386	 	3000946
take	take	VB	O	387	391	 	3000946
this	this	DT	O	392	396	 	3000946
RX	rx	NN	O	397	399	 	3000946
again	again	RB	O	400	405	 	3000946
!.	!.	.	O	405	407		3000946

Slowly	slowly	RB	O	0	6		3000829
worsening	worsen	VBG	O	7	16	 	3000829
muscle	muscle	NN	B-DIS	17	23	 	3000829
weakness	weakness	NN	I-DIS	24	32	 	3000829
and	and	CC	O	33	36	 	3000829
fatigue	fatigue	NN	B-DIS	37	44	 	3000829
in	in	IN	I-DIS	45	47	 	3000829
arms	arm	NNS	I-DIS	48	52	 	3000829
(	(	:	O	52	53		3000829
where	where	WRB	O	53	58		3000829
hardest	hard	JJS	O	59	66	 	3000829
daily	daily	JJ	O	67	72	 	3000829
work	work	NN	O	73	77	 	3000829
occurs	occurs	NNS	O	78	84	 	3000829
).	).	:	O	84	86		3000829
Strained	strain	VBN	O	87	95	 	3000829
or	or	CC	O	96	98	 	3000829
pulled	pull	VBN	O	99	105	 	3000829
a	a	DT	O	106	107	 	3000829
muscle	muscle	NN	O	108	114	 	3000829
at	at	IN	O	115	117	 	3000829
the	the	DT	O	118	121	 	3000829
time	time	NN	O	122	126	 	3000829
period	period	NN	O	127	133	 	3000829
of	of	IN	O	134	136	 	3000829
greatest	great	JJS	O	137	145	 	3000829
weakness	weakness	NN	O	146	154	 	3000829
.	.	.	O	154	155		3000829
Stopped	stop	VBD	O	156	163	 	3000829
taking	take	VBG	O	164	170	 	3000829
Lipitor	lipitor	NN	B-DRUG	171	178	 	3000829
after	after	IN	O	179	184	 	3000829
reading	reading	NN	O	185	192	 	3000829
about	about	IN	O	193	198	 	3000829
possible	possible	JJ	O	199	207	 	3000829
side	side	NN	O	208	212	 	3000829
effects	effect	NNS	O	213	220	 	3000829
(	(	:	O	220	221		3000829
was	be	VBD	O	221	224		3000829
never	never	RB	O	225	230	 	3000829
told	tell	VBN	O	231	235	 	3000829
by	by	IN	O	236	238	 	3000829
MD	md	NN	O	239	241	 	3000829
)	)	:	O	241	242		3000829
in	in	IN	O	242	244		3000829
newspaper	newspaper	NN	O	245	254	 	3000829
.	.	.	O	254	255		3000829
Muscle	muscle	NN	O	256	262	 	3000829
strength	strength	NN	O	263	271	 	3000829
recovered	recover	VBD	O	272	281	 	3000829
after	after	IN	O	282	287	 	3000829
3	3	CD	O	288	289	 	3000829
to	to	TO	O	290	292	 	3000829
4	4	CD	O	293	294	 	3000829
weeks	week	NNS	O	295	300	 	3000829
.	.	.	O	300	301		3000829
Pulled	pull	VBN	O	302	308	 	3000829
muscle	muscle	NN	O	309	315	 	3000829
still	still	RB	O	316	321	 	3000829
will	will	MD	O	322	326	 	3000829
not	not	RB	O	327	330	 	3000829
heal	heal	VB	O	331	335	 	3000829
after	after	IN	O	336	341	 	3000829
9	9	CD	O	342	343	 	3000829
months	month	NNS	O	344	350	 	3000829
.	.	.	O	350	351		3000829
Have	have	VBP	O	352	356	 	3000829
a	a	DT	O	357	358	 	3000829
friend	friend	NN	O	359	365	 	3000829
also	also	RB	O	366	370	 	3000829
with	with	IN	O	371	375	 	3000829
a	a	DT	O	376	377	 	3000829
physically	physically	RB	O	378	388	 	3000829
demanding	demand	VBG	O	389	398	 	3000829
job	job	NN	O	399	402	 	3000829
who	who	WP	O	403	406	 	3000829
thought	think	VBD	O	407	414	 	3000829
he	he	PRP	O	415	417	 	3000829
was	be	VBD	O	418	421	 	3000829
just	just	RB	O	422	426	 	3000829
getting	get	VBG	O	427	434	 	3000829
old	old	JJ	O	435	438	 	3000829
with	with	IN	O	439	443	 	3000829
his	his	PRP$	O	444	447	 	3000829
weak	weak	JJ	B-DIS	448	452	 	3000829
muscles	muscle	NNS	I-DIS	453	460	 	3000829
.	.	.	O	460	461		3000829
Guess	guess	NN	O	462	467	 	3000829
what	what	WP	O	468	472	 	3000829
he	he	PRP	O	473	475	 	3000829
was	be	VBD	O	476	479	 	3000829
taking	take	VBG	O	480	486	 	3000829
?.	?.	NNP	O	486	488		3000829

Muscle	muscle	NN	B-DIS	0	6		3000994
pain	pain	NN	I-DIS	7	11	 	3000994
.	.	.	O	11	12		3000994
Severe	severe	JJ	B-DIS	13	19	 	3000994
joint	joint	NN	I-DIS	20	25	 	3000994
pain	pain	NN	I-DIS	26	30	 	3000994
in	in	IN	I-DIS	31	33	 	3000994
the	the	DT	I-DIS	34	37	 	3000994
shoulders	shoulder	NNS	I-DIS	38	47	 	3000994
and	and	CC	I-DIS	48	51	 	3000994
knees	knee	NNS	I-DIS	52	57	 	3000994
.	.	.	O	57	58		3000994
Pain	pain	NN	B-DIS	59	63	 	3000994
and	and	CC	I-DIS	64	67	 	3000994
cramping	cramp	VBG	I-DIS	68	76	 	3000994
in	in	IN	I-DIS	77	79	 	3000994
my	my	PRP$	I-DIS	80	82	 	3000994
hands	hand	NNS	I-DIS	83	88	 	3000994
and	and	CC	I-DIS	89	92	 	3000994
lower	low	JJR	I-DIS	93	98	 	3000994
legs	leg	NNS	I-DIS	99	103	 	3000994
.	.	.	O	103	104		3000994
Numbness	numbness	NN	B-DIS	105	113	 	3000994
in	in	IN	I-DIS	114	116	 	3000994
all	all	DT	I-DIS	117	120	 	3000994
of	of	IN	I-DIS	121	123	 	3000994
my	my	PRP$	I-DIS	124	126	 	3000994
finger	finger	NN	I-DIS	127	133	 	3000994
tips	tip	NNS	I-DIS	134	138	 	3000994
and	and	CC	I-DIS	139	142	 	3000994
toes	toe	VBZ	I-DIS	143	147	 	3000994
.	.	.	O	147	148		3000994
Wake	wake	NN	B-DIS	149	153	 	3000994
up	up	IN	I-DIS	154	156	 	3000994
on	on	IN	I-DIS	157	159	 	3000994
and	and	CC	I-DIS	160	163	 	3000994
off	off	IN	I-DIS	164	167	 	3000994
all	all	DT	I-DIS	168	171	 	3000994
night	night	NN	I-DIS	172	177	 	3000994
long	long	RB	I-DIS	178	182	 	3000994
due	due	JJ	O	183	186	 	3000994
to	to	TO	O	187	189	 	3000994
numbness	numbness	NN	B-DIS	190	198	 	3000994
in	in	IN	I-DIS	199	201	 	3000994
my	my	PRP$	I-DIS	202	204	 	3000994
hands	hand	NNS	I-DIS	205	210	 	3000994
and	and	CC	O	211	214	 	3000994
pain	pain	NN	B-DIS	215	219	 	3000994
in	in	IN	I-DIS	220	222	 	3000994
shoulders	shoulder	NNS	I-DIS	223	232	 	3000994
some	some	DT	O	233	237	 	3000994
nights	night	NNS	O	238	244	 	3000994
worse	worse	VBP	O	245	250	 	3000994
than	than	IN	O	251	255	 	3000994
others	others	NNS	O	256	262	 	3000994
.	.	.	O	262	263		3000994
I	i	PRP	O	264	265	 	3000994
'	'	''	O	265	266		3000994
ve	ve	VBP	O	266	268		3000994
been	be	VBN	O	269	273	 	3000994
off	off	RP	O	274	277	 	3000994
lipitor	lipitor	NN	B-DRUG	278	285	 	3000994
since	since	IN	O	286	291	 	3000994
7	7	CD	O	292	293	 	3000994
/	/	CD	O	293	294		3000994
1	1	CD	O	294	295		3000994
/	/	CD	O	295	296		3000994
04	04	CD	O	296	298		3000994
and	and	CC	O	299	302	 	3000994
the	the	DT	O	303	306	 	3000994
muscle	muscle	NN	B-DIS	307	313	 	3000994
pain	pain	NN	I-DIS	314	318	 	3000994
is	be	VBZ	O	319	321	 	3000994
gone	go	VBN	O	322	326	 	3000994
and	and	CC	O	327	330	 	3000994
my	my	PRP$	O	331	333	 	3000994
knees	knee	NNS	O	334	339	 	3000994
are	be	VBP	O	340	343	 	3000994
almost	almost	RB	O	344	350	 	3000994
back	back	RB	O	351	355	 	3000994
to	to	TO	O	356	358	 	3000994
my	my	PRP$	O	359	361	 	3000994
norm	norm	NN	O	362	366	 	3000994
.	.	.	O	366	367		3000994
Both	both	DT	O	368	372	 	3000994
of	of	IN	O	373	375	 	3000994
my	my	PRP$	O	376	378	 	3000994
shoulders	shoulder	NNS	B-DIS	379	388	 	3000994
are	be	VBP	I-DIS	389	392	 	3000994
still	still	RB	I-DIS	393	398	 	3000994
very	very	RB	I-DIS	399	403	 	3000994
messed	mess	VBN	I-DIS	404	410	 	3000994
up	up	RP	I-DIS	411	413	 	3000994
.	.	.	O	413	414		3000994
Have	have	VBP	O	415	419	 	3000994
constant	constant	JJ	B-DIS	420	428	 	3000994
shoulder	shoulder	NN	I-DIS	429	437	 	3000994
pain	pain	NN	I-DIS	438	442	 	3000994
more	more	RBR	O	443	447	 	3000994
in	in	IN	O	448	450	 	3000994
the	the	DT	O	451	454	 	3000994
left	left	NN	O	455	459	 	3000994
than	than	IN	O	460	464	 	3000994
the	the	DT	O	465	468	 	3000994
right	right	NN	O	469	474	 	3000994
.	.	.	O	474	475		3000994
Still	still	RB	O	476	481	 	3000994
have	have	VBP	O	482	486	 	3000994
finger	finger	JJR	B-DIS	487	493	 	3000994
and	and	CC	I-DIS	494	497	 	3000994
hand	hand	NN	I-DIS	498	502	 	3000994
numbness	numbness	NN	I-DIS	503	511	 	3000994
on	on	IN	O	512	514	 	3000994
and	and	CC	O	515	518	 	3000994
off	off	IN	O	519	522	 	3000994
all	all	DT	O	523	526	 	3000994
day	day	NN	O	527	530	 	3000994
and	and	CC	O	531	534	 	3000994
night	night	NN	O	535	540	 	3000994
.	.	.	O	540	541		3000994
Worse	worse	NN	O	542	547	 	3000994
at	at	IN	O	548	550	 	3000994
night	night	NN	O	551	556	 	3000994
.	.	.	O	556	557		3000994
But	but	CC	O	558	561	 	3000994
even	even	RB	O	562	566	 	3000994
these	these	DT	O	567	572	 	3000994
pains	pain	NNS	B-DIS	573	578	 	3000994
are	be	VBP	O	579	582	 	3000994
a	a	DT	O	583	584	 	3000994
lot	lot	NN	O	585	588	 	3000994
less	less	RBR	O	589	593	 	3000994
now	now	RB	O	594	597	 	3000994
then	then	RB	O	598	602	 	3000994
they	they	PRP	O	603	607	 	3000994
were	be	VBD	O	608	612	 	3000994
while	while	IN	O	613	618	 	3000994
on	on	IN	O	619	621	 	3000994
lipitor	lipitor	NN	B-DRUG	622	629	 	3000994
.	.	.	O	629	630		3000994
I	i	PRP	O	631	632	 	3000994
'	'	''	O	632	633		3000994
m	m	NN	O	633	634		3000994
hoping	hop	VBG	O	635	641	 	3000994
that	that	IN	O	642	646	 	3000994
there	there	EX	O	647	652	 	3000994
is	be	VBZ	O	653	655	 	3000994
not	not	RB	O	656	659	 	3000994
any	any	DT	O	660	663	 	3000994
permanent	permanent	NN	O	664	673	 	3000994
damage	damage	NN	O	674	680	 	3000994
.	.	.	O	680	681		3000994
While	while	IN	O	682	687	 	3000994
first	first	JJ	O	688	693	 	3000994
taking	taking	NN	O	694	700	 	3000994
lipitor	lipitor	NN	B-DRUG	701	708	 	3000994
and	and	CC	O	709	712	 	3000994
I	i	PRP	O	713	714	 	3000994
noticed	notice	VBD	O	715	722	 	3000994
these	these	DT	O	723	728	 	3000994
changes	change	NNS	O	729	736	 	3000994
I	i	PRP	O	737	738	 	3000994
told	tell	VBD	O	739	743	 	3000994
my	my	PRP$	O	744	746	 	3000994
doctor	doctor	NN	O	747	753	 	3000994
and	and	CC	O	754	757	 	3000994
he	he	PRP	O	758	760	 	3000994
told	tell	VBD	O	761	765	 	3000994
me	me	PRP	O	766	768	 	3000994
that	that	IN	O	769	773	 	3000994
this	this	DT	O	774	778	 	3000994
had	have	VBD	O	779	782	 	3000994
nothing	nothing	NN	O	783	790	 	3000994
to	to	TO	O	791	793	 	3000994
do	do	VB	O	794	796	 	3000994
with	with	IN	O	797	801	 	3000994
the	the	DT	O	802	805	 	3000994
lipitor	lipitor	NN	B-DRUG	806	813	 	3000994
.	.	.	O	813	814		3000994
It	it	PRP	O	815	817	 	3000994
was	be	VBD	O	818	821	 	3000994
just	just	RB	O	822	826	 	3000994
age	age	NN	O	827	830	 	3000994
.	.	.	O	830	831		3000994

Started	start	VBD	O	0	7		3000632
getting	get	VBG	O	8	15	 	3000632
ocular	ocular	JJ	B-DIS	16	22	 	3000632
migrans	migrans	NNS	I-DIS	23	30	 	3000632
and	and	CC	O	31	34	 	3000632
migrans	migrans	NNS	B-DIS	35	42	 	3000632
during	during	IN	I-DIS	43	49	 	3000632
sexual	sexual	JJ	I-DIS	50	56	 	3000632
intercourse	intercourse	NN	I-DIS	57	68	 	3000632
.	.	.	O	68	69		3000632
Never	never	RB	O	70	75	 	3000632
had	have	VBD	O	76	79	 	3000632
migrans	migrans	NNS	B-DIS	80	87	 	3000632
before	before	IN	O	88	94	 	3000632
.	.	.	O	94	95		3000632
Migrans	migrans	NNS	B-DIS	96	103	 	3000632
stopped	stop	VBD	O	104	111	 	3000632
after	after	IN	O	112	117	 	3000632
stopping	stopping	NN	O	118	126	 	3000632
lipitor	lipitor	NN	B-DRUG	127	134	 	3000632
.	.	.	O	134	135		3000632

Severe	severe	RB	O	0	6		3001213
stomach	stomach	VBP	B-DIS	7	14	 	3001213
cramps	cramp	NNS	I-DIS	15	21	 	3001213
and	and	CC	O	22	25	 	3001213
diarrhea	diarrhea	NN	B-DIS	26	34	 	3001213
.	.	.	O	34	35		3001213
I	i	PRP	O	36	37	 	3001213
will	will	MD	O	38	42	 	3001213
never	never	RB	O	43	48	 	3001213
use	use	VB	O	49	52	 	3001213
it	it	PRP	O	53	55	 	3001213
again	again	RB	O	56	61	 	3001213
,	,	,	O	61	62		3001213
worst	worst	RB	O	63	68	 	3001213
drug	drug	NN	O	69	73	 	3001213
ever	ever	RB	O	74	78	 	3001213
.	.	.	O	78	79		3001213

so	so	IN	O	0	2		3001178
far	far	RB	O	3	6	 	3001178
none	none	NN	O	7	11	 	3001178
.	.	.	O	11	12		3001178
Took	took	NN	O	13	17	 	3001178
vivax	vivax	NN	B-DRUG	18	23	 	3001178
,	,	,	O	23	24		3001178
extra	extra	JJ	B-DRUG	25	30	 	3001178
,	,	,	O	30	31		3001178
mobil	mobil	NN	B-DRUG	32	37	 	3001178
and	and	CC	O	38	41	 	3001178
ultra	ultra	NN	B-DRUG	42	47	 	3001178
with	with	IN	O	48	52	 	3001178
no	no	DT	O	53	55	 	3001178
relief	relief	NN	O	56	62	 	3001178
.	.	.	O	62	63		3001178
Just	just	RB	O	64	68	 	3001178
started	start	VBD	O	69	76	 	3001178
this	this	DT	O	77	81	 	3001178
and	and	CC	O	82	85	 	3001178
am	be	VBP	O	86	88	 	3001178
optimistic	optimistic	JJ	O	89	99	 	3001178
it	it	PRP	O	100	102	 	3001178
is	be	VBZ	O	103	105	 	3001178
helping	help	VBG	O	106	113	 	3001178
